injury_body_part,rotoworld_id,full_name,news_updated,number,active,birth_country,practice_participation,depth_chart_position,practice_description,team,birth_state,player_id,status,pandascore_id,depth_chart_order,college,yahoo_id,injury_start_date,oddsjam_id,fantasy_data_id,opta_id,swish_id,height,team_abbr,espn_id,hashtag,birth_city,rotowire_id,sport,competitions,high_school,fantasy_positions,last_name,gsis_id,injury_status,search_rank,search_full_name,team_changed_at,weight,search_first_name,sportradar_id,search_last_name,position,years_exp,age,birth_date,first_name,stats_id,injury_notes,metadata.channel_id,metadata.rookie_year,metadata.years_exp_shift,metadata,metadata.source_id,metadata.override_active,metadata.injury_override_regular_2020_5,metadata.injury_override_regular_2024_6,metadata.name,metadata.injury_override_regular_2024_11,metadata.injury_override_regular_2024_3,metadata.injury_override_regular_2020_1,metadata.injury_override_regular_2021_3,metadata.injury_override_off_2021_0,metadata.injury_override_off_2025_0,metadata.injury_override_off_2025_1,metadata.injury_override_regular_2024_7,metadata.injury_override_regular_2024_10,metadata.injury_override_regular_2024_14,metadata.injury_override_regular_2024_12,metadata.injury_override_regular_2024_15,metadata.injury_override_regular_2020_8,metadata.injury_override_regular_2022_1,metadata.injury_override_regular_2021_1,metadata.injury_override_regular_2020_10,metadata.injury_override_post_2024_3,metadata.injury_override_regular_2024_9,metadata.injury_override_regular_2024_4,metadata.injury_override_regular_2021_4,metadata.injury_override_regular_2024_8,metadata.injury_override_regular_2024_17,metadata.injury_override_regular_2024_13
,,Chris Myarick,1728944716039.0,84.0,True,,,,,,,6529,Active,,,Temple,32442.0,,EF858E5C8E81,21531.0,,838318.0,77,,3138744.0,#chrismyarick-NFL-FA-84,,14282.0,nfl,[],Cheltenham (PA),['TE'],Myarick, 00-0035345,,9999999.0,chrismyarick,,255,chris,002adaa8-5dc2-4b4b-95bc-53a38dce3849,myarick,TE,5.0,29.0,1995-10-06,Chris,838318.0,,1116853264759914496,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Kai Kroeger,,46.0,True,,,P,,NYJ,,13215,Active,,,South Carolina,,,09215A2B0CDB63A3,,,,75,,,#kaikroeger-NFL-NYJ-46,,,nfl,[],Lake Forest (IL),['P'],Kroeger,,,9999999.0,kaikroeger,,213,kai,3c7ff710-3033-11f0-b09b-fd94c3491d36,kroeger,P,0.0,23.0,2002-06-11,Kai,,,1228117615700869120,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Josh Allen,1746577218600.0,17.0,True,,,QB,,BUF,,4984,Active,,1.0,Wyoming,30977.0,,A13BA3AB33EE,19801.0,,868199.0,77,,3918298.0,#joshallen-NFL-BUF-17,,12483.0,nfl,[],Firebaugh (CA),['QB'],Allen,00-0034857,,3.0,joshallen,,237,josh,3069db07-aa43-4503-ab11-2ae5c0002721,allen,QB,7.0,29.0,1996-05-21,Josh,868199.0,,1113708755175895040,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concussion,,Antoine Green,1745972435877.0,18.0,True,,,,,,,11053,Active,,,North Carolina,,,BD0BB991C087,,,1128305.0,74,,,#antoinegreen-NFL-FA-18,,17128.0,nfl,[],Rockledge (FL),['WR'],Green,,Questionable,399.0,antoinegreen,,200,antoine,f1217707-a26f-405b-9e3d-680df3055743,green,WR,2.0,25.0,1999-11-15,Antoine,,,1113708815540318208,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Blake Hance,1741800314334.0,73.0,True,,,OL,,TEN,,6566,Active,,,Northwestern,32414.0,,9D2E85CF5361,21217.0,,830842.0,77,,3116135.0,#blakehance-NFL-TEN-73,,13995.0,nfl,[],Jacksonville (IL),"['OG', 'OL']",Hance, 00-0035355,,9999999.0,blakehance,,310,blake,e3a0e17e-fb75-4284-b89c-ddbc758f3d20,hance,OG,6.0,29.0,1996-01-11,Blake,,,1113708894267404288,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3214.0,Kyle Orton,,18.0,False,,,,,,,388,Inactive,,,Purdue,,,,8703.0,,,"6'4""",,8520.0,#kyleorton-NFL-FA-18,,,nfl,[],,['QB'],Orton,,,9999999.0,kyleorton,,225,kyle,ef068d71-d18f-4b67-a7b4-71c416a14cba,orton,QB,10.0,34.0,1982-11-14,Kyle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Maurice Ffrench,1660599932439.0,80.0,True,,,,,,,7234,Active,,,Pittsburgh,32944.0,,,22235.0,,922528.0,71,,4036055.0,#mauriceffrench-NFL-FA-80,,14943.0,nfl,[],New Brunswick (NJ),['WR'],Ffrench,,,384.0,mauriceffrench,,200,maurice,7c9e5221-50be-4c58-89f9-aa61cf67ed25,ffrench,WR,2.0,24.0,1998-01-01,Maurice,,,1116853353112928256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9426.0,James White,1660234223244.0,28.0,True,,,,,,,1848,Active,,,Wisconsin,27658.0,,,16056.0,,556294.0,70,,16913.0,#jameswhite-NFL-FA-28,,9524.0,nfl,[],St. Thomas Aquinas (FL),['RB'],White,00-0031062,,278.0,jameswhite,,205,james,39f70428-a78a-494c-8676-438d953c289e,white,RB,8.0,30.0,1992-02-03,James,556294.0,,1116852764236840960,,,,,,,,,,,,,,,,,,,,,,,,,,,,IR,,,
,,Keith Ismael,1710353456916.0,60.0,True,,,,,,,6877,Active,,,San Diego State,32826.0,,B47A08452813,21945.0,,924492.0,75,,4036831.0,#keithismael-NFL-FA-60,,14662.0,nfl,[],Sacred Heart Cathedral (CA),['OL'],Ismael,,,9999999.0,keithismael,,310,keith,446f9da4-8ca7-4552-9674-e0391ae2a2d6,ismael,C,4.0,26.0,1998-07-25,Keith,,,1113708845084995584,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Cam Smith,1749261646344.0,24.0,True,,,LCB,,MIA,,10900,Active,,2.0,South Carolina,,,A21EBEF472EF,,,1180355.0,73,,,#camsmith-NFL-MIA-24,,16652.0,nfl,[],Westwood (SC),['DB'],Smith,,,9999999.0,camsmith,,186,cam,be6d66e8-51c2-4ae0-8657-5e0713d7ad02,smith,DB,2.0,24.0,2000-12-21,Cam,,,1113708739887656960,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7422.0,Dontari Poe,1603932329921.0,95.0,True,,,,,,,1131,Active,,,Memphis,25721.0,,,14081.0,,,75,,14939.0,#dontaripoe-NFL-FA-95,,8153.0,nfl,[],Wooddale (TN),['DL'],Poe,00-0029688,,672.0,dontaripoe,,346,dontari,9fdc477a-af02-4345-baca-cf026fbc645a,poe,DT,10.0,31.0,1990-08-18,Dontari,502833.0,,1116852674776530944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,De'Vondre Campbell,1739247909201.0,59.0,True,,,,,,,3276,Active,,,Minnesota,29349.0,,47A0120FDE1A,18037.0,,728234.0,76,,3040180.0,#devondrecampbell-NFL-FA-59,,10935.0,nfl,[],Cypress Lake (FL),['LB'],Campbell,00-0032401,,543.0,devondrecampbell,,232,devondre,25a643a9-3b59-4739-8430-2713a818fb69,campbell,LB,9.0,31.0,1993-07-01,De'Vondre,,,1113708874185076736,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Ryan Bee,1627497945350.0,96.0,True,,,,,ARI,,6400,Active,,,Marshall,32180.0,,,21403.0,,,79,,3139448.0,#ryanbee-NFL-ARI-96,,14057.0,nfl,[],Hillsdale (OH),['DL'],Bee, 00-0034939,,9999999.0,ryanbee,,280,ryan,fe9c0458-1a1a-4e88-b974-2de7426fa520,bee,DE,3.0,26.0,1995-11-12,Ryan,,,1116853245164126208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Yosh Nijman,1730325618596.0,77.0,True,,,OL,,CAR,,6008,Active,,,Virginia Tech,32275.0,,5F2AA4838184,20895.0,,868028.0,79,,3871880.0,#yoshnijman-NFL-CAR-77,,13879.0,nfl,[],Columbia (NJ),"['OL', 'OT']",Nijman, 00-0035084,,9999999.0,yoshnijman,,314,yosh,c589d918-f69f-4284-aa85-5f9c30e006a4,nijman,T,6.0,29.0,1996-01-02,Yosh,,,1113708885912350720,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Jovante Moffatt,1703735429574.0,38.0,True,,,,,,,7251,Inactive,,,Middle Tennessee,33310.0,,0F61A3D14D6F,22251.0,,866653.0,71,,3914450.0,#jovantemoffatt-NFL-FA-38,,15062.0,nfl,[],Union City (TN),['DB'],Moffatt,,,9999999.0,jovantemoffatt,,213,jovante,bea5ccd6-b05b-43f8-975f-396399349a42,moffatt,DB,3.0,26.0,1996-12-25,Jovante,,,1116853356405456896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Ja'Markis Weston,,54.0,True,,,DL,,NYJ,,12922,Active,,,Florida,,,0446B7B511A220ED,,,,74,,,#jamarkisweston-NFL-NYJ-54,,19071.0,nfl,[],Clewiston (FL),['DL'],Weston,,,675.0,jamarkisweston,,235,jamarkis,4c20ddb0-2502-11f0-b516-a98458eeb2a7,weston,DE,0.0,,,Ja'Markis,,,1222953506835537920,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Jackson Meeks,,83.0,True,,,SWR,,DET,,12938,Active,,,Syracuse,,,56EB8C63A654D631,,,,74,,,#jacksonmeeks-NFL-DET-83,,18480.0,nfl,[],,['WR'],Meeks,,,999.0,jacksonmeeks,,218,jackson,be223960-250a-11f0-8c61-8d480134500e,meeks,WR,0.0,22.0,2003-03-24,Jackson,,,1222968600931860480,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Daniel Gray,,25.0,True,,,,,,,4743,Active,,,Utah State,30893.0,,,19661.0,,,70,,2972235.0,#danielgray-NFL-FA-25,,12278.0,nfl,[],Boyd Andersen (FL),['DB'],Gray,,,9999999.0,danielgray,,190,daniel,aa35557a-4d17-4c73-b3e6-903b486fab6a,gray,CB,5.0,,,Daniel,,,1116853016381620224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Austin Watkins,1724703644508.0,41.0,True,,,,,,,7579,Active,,,UAB,,,322ED5D3E891,,,1109627.0,75,,,#austinwatkins-NFL-FA-41,,15434.0,nfl,[],North Fort Myers (FL),['WR'],Watkins,,,9999999.0,austinwatkins,,210,austin,dda1c351-8148-4c26-9bc0-1d906065290f,watkins,WR,3.0,26.0,1998-02-16,Austin,,,1113708718794502144,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Quentin Lake,1738353904532.0,37.0,True,,,NB,,LAR,,8330,Active,,1.0,UCLA,,,E0B41F537898,,,1071269.0,73,,,#quentinlake-NFL-LAR-37,,16146.0,nfl,[],Mater Dei (CA),['DB'],Lake,,,329.0,quentinlake,,196,quentin,c2c112f0-13bd-44a8-a447-f3429c4f3e65,lake,DB,3.0,26.0,1999-01-29,Quentin,,,1113708705578250240,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Ian Kennelly,,27.0,True,,,,,DET,,12934,Active,,,Grand Valley State,,,,,,,74,,,#iankennelly-NFL-DET-27,,19038.0,nfl,[],Utica Eisenhower (MI),['DB'],Kennelly,,,9999999.0,iankennelly,,205,ian,52756a60-250b-11f0-acc1-3f8345449ac3,kennelly,DB,0.0,,,Ian,,,1222968597161181184,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Talanoa Hufanga,1741674061384.0,9.0,True,,,SS,,DEN,,7811,Active,,1.0,USC,,,6452987CBE91,,,1107307.0,72,,,#talanoahufanga-NFL-DEN-9,,15317.0,nfl,[],Crescent Valley (OR),['DB'],Hufanga,,,401.0,talanoahufanga,,200,talanoa,a1a2f797-77ac-4f13-8456-50a10a7fd61a,hufanga,DB,4.0,25.0,2000-02-01,Talanoa,,,1113708878236774401,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Jimmy Phillips,,46.0,True,,,,,,,11212,Active,,,SMU,,,,,,1107861.0,73,,,#jimmyphillips-NFL-FA-46,,16793.0,nfl,[],Poteet (TX),['LB'],Phillips,,,9999999.0,jimmyphillips,,232,jimmy,d8f58560-e909-11ed-9061-a38795404be8,phillips,LB,1.0,23.0,2000-04-27,Jimmy,,,1116852664131387392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Ugo Amadi,1742863849071.0,0.0,True,,,NB,,NO,,6216,Active,,2.0,Oregon,31964.0,,102521080E4A,21111.0,,870196.0,69,,3886834.0,#ugoamadi-NFL-NO-0,,13839.0,nfl,[],Overton (TN),['DB'],Amadi, 00-0035142,,9999999.0,ugoamadi,,201,ugo,9448aee3-538c-4ff3-8781-bc848b086bfc,amadi,DB,6.0,28.0,1997-05-16,Ugo,,,1113708685642723328,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Charles Grant,1745638228038.0,60.0,True,,,OL,,LV,,12589,Active,,,William & Mary,,,83F537C8FF20B153,,,,76,,,#charlesgrant-NFL-LV-60,,18783.0,nfl,[],Churchland (VA),['OL'],Grant,,,9999999.0,charlesgrant,,309,charles,473a43d5-e9d9-4317-ae02-9c565c9f4695,grant,OL,0.0,23.0,2002-03-22,Charles,,,1221700199093641216,0,,,6965fef8-a56f-4ca5-b310-d6522a71410d,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Walker Little,1749254745969.0,72.0,True,,,OL,,JAX,,7657,Active,,,Stanford,,,704B9FB83804,,,1060308.0,79,,,#walkerlittle-NFL-JAX-72,,15190.0,nfl,[],Episcopal (TX),['OT'],Little,,,9999999.0,walkerlittle,,325,walker,590c9b25-25d4-447e-afa2-1284c95e17a9,little,T,4.0,26.0,1999-04-01,Walker,,,1113708890052128768,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Tyler Harrell,1724808959646.0,,True,,,,,,,12029,Active,,,Miami (FL),,,9AB8A4E86544,,,1121070.0,72,,,#tylerharrell-NFL-FA,,17076.0,nfl,[],Christopher Columbus (FL),['WR'],Harrell,,,9999999.0,tylerharrell,,200,tyler,4c04be40-071d-11ef-bf9a-a769156804f1,harrell,WR,1.0,24.0,2000-08-01,Tyler,,,1113708743037579264,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Quindarius Thagard,1559784327112.0,0.0,True,,,,,,,6587,Active,,,Alabama-Birmingham,32575.0,,,21561.0,,,76,,4262273.0,#quindariusthagard-NFL-FA-0,,14271.0,nfl,[],Luverne,['DL'],Thagard, 00-0035560,,9999999.0,quindariusthagard,,290,quindarius,f88cf8ff-c5be-4e41-bbe3-a8657935bf3a,thagard,DT,3.0,26.0,1995-12-05,Quindarius,,,1116853276034203648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Jacob Maxwell,,87.0,False,,,,,,,2124,Inactive,,,Louisiana-Lafayette,28003.0,,,16460.0,,,"6'4""",,17207.0,#jacobmaxwell-NFL-FA-87,,9927.0,nfl,[],,['TE'],Maxwell,,,9999999.0,jacobmaxwell,,240,jacob,683b4512-b3f8-474a-95e0-e9273aa69c22,maxwell,TE,1.0,26.0,1991-01-04,Jacob,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Corey White,1524271501245.0,38.0,False,,,,,,,1191,Inactive,,,Samford,25872.0,,,14370.0,,,"6'1""",,15086.0,#coreywhite-NFL-FA-38,,8351.0,nfl,[],Dunwoody (GA),['DB'],White,,,9999999.0,coreywhite,,206,corey,ccf1d49a-deda-4254-abd2-1ee79eb34c13,white,CB,8.0,30.0,1990-05-09,Corey,459492.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3671.0,Antonio Cromartie,1520267401316.0,31.0,False,,,,,,,649,Inactive,,,Florida State,7768.0,,,11692.0,,,"6'2""",,9605.0,#antoniocromartie-NFL-FA-31,,4731.0,nfl,[],Lincoln (FL),['DB'],Cromartie,,,9999999.0,antoniocromartie,,210,antonio,2a597ad9-d626-4d0f-bdab-0d4eaa9343f0,cromartie,CB,14.0,36.0,1984-04-15,Antonio,215382.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Josh Turner,,0.0,True,,,,,,,8681,Active,,,Florida International,,,,,,,71,,,#joshturner-NFL-FA-0,,16459.0,nfl,[],American Heritage (FL),['DB'],Turner,,,9999999.0,joshturner,,189,josh,0284b800-cd9b-11ec-b94f-57e6927758e6,turner,DB,1.0,,,Josh,,,1116853514291642368,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Khalil McClain,1629149443462.0,0.0,True,,,,,,,7580,Active,,,Troy,,,,,,1057837.0,76,,,#khalilmcclain-NFL-FA-0,,15726.0,nfl,[],Creekside (GA),['WR'],McClain,,,,khalilmcclain,,222,khalil,31155d8d-181f-4e7c-9fd7-979841837d22,mcclain,WR,1.0,22.0,1999-03-19,Khalil,,,1116853407924092928,,,,a1e247c7-c272-42ce-a375-61e4864d58d6,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Johnny Townsend,1565823938203.0,0.0,True,,,,,,,5381,Active,,,Florida,31143.0,,,19995.0,,748627.0,73,,3054971.0,#johnnytownsend-NFL-FA-0,,12777.0,nfl,[],Boone (FL),['P'],Townsend,00-0034684,,9999999.0,johnnytownsend,,194,johnny,2eb0706c-3017-4895-a207-71d6fe9e1549,townsend,P,4.0,26.0,1995-02-14,Johnny,748627.0,,1116853093166743552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Al Riles,,3.0,True,,,,,IND,,4937,Active,,,LA-Lafayette,30839.0,,,19595.0,,,"5'10""",,2980808.0,#alriles-NFL-IND-3,,,nfl,[],,['WR'],Riles,,,9999999.0,alriles,,212,al,,riles,WR,1.0,24.0,1993-09-17,Al,,,1116853043577487360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Brandon McGee,,42.0,False,,,,,,,1571,Inactive,,,Miami,26772.0,,,15219.0,,,"5'11""",,15949.0,#brandonmcgee-NFL-FA-42,,8973.0,nfl,[],Plantation (FL),['DB'],McGee,,,9999999.0,brandonmcgee,,193,brandon,244c313a-5a45-4d95-9817-bd9fef8889e7,mcgee,CB,7.0,29.0,1990-12-11,Brandon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Eric Rawls,,0.0,True,,,,,,,3571,Active,,,Kentucky State,,,,18346.0,,,75,,,#ericrawls-NFL-FA-0,,,nfl,[],Coconut Creek,['DB'],Rawls,,,9999999.0,ericrawls,,195,eric,321db83d-bae7-479d-8fc0-33ad4b2e936a,rawls,CB,0.0,,,Eric,,,1202954213949177856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pectoral,,Carter Coughlin,1725922805425.0,52.0,True,,,,,,,7011,Active,,,Minnesota,32888.0,,926425F77732,21902.0,,910969.0,75,,4034766.0,#cartercoughlin-NFL-FA-52,,14580.0,nfl,[],Eden Prairie (MN),['LB'],Coughlin,,Out,9999999.0,cartercoughlin,,240,carter,d2f9e776-11e2-47ce-82fd-60908aeb2769,coughlin,LB,5.0,27.0,1997-07-21,Carter,,,1113708680164962304,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Carson Schwesinger,1745623220289.0,49.0,True,,,MLB,,CLE,,12578,Active,,1.0,UCLA,,,4F5AA6785277368E,,,,74,,,#carsonschwesinger-NFL-CLE-49,,18717.0,nfl,[],Oaks Christian (CA),['LB'],Schwesinger,,,234.0,carsonschwesinger,,242,carson,c81bb255-a30e-4488-9696-e624f0ff9042,schwesinger,LB,0.0,22.0,2003-02-24,Carson,,,1221670014667476992,0,,,7f9a6679-3289-427b-abcb-817689dee163,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Damontae Kazee,1747162251684.0,23.0,True,,,FS,,CLE,,4188,Active,,2.0,San Diego State,30262.0,,CA7711563097,19034.0,,693030.0,71,,2976099.0,#damontaekazee-NFL-CLE-23,,12019.0,nfl,[],Cajon (CA),['DB'],Kazee,00-0033512,,9999999.0,damontaekazee,,174,damontae,f9c86838-11e5-4582-a03e-c15e02b2013c,kazee,DB,8.0,32.0,1993-06-05,Damontae,,,1113708822670635008,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Quentin Skinner,,39.0,True,,,SWR,,NYJ,,12907,Active,,,Kansas,,,6C779C197D0205AD,,,,77,,,#quentinskinner-NFL-NYJ-39,,18908.0,nfl,[],Claremore (OK),['WR'],Skinner,,,700.0,quentinskinner,,195,quentin,ee038220-24a0-11f0-a252-fd4c4ee58846,skinner,WR,0.0,,,Quentin,,,1222772289758576640,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Abdomen,4273.0,Nick Folk,1736211007841.0,6.0,True,,,,,,,650,Active,,,Arizona,8432.0,,194672B0A0A5,11694.0,,213781.0,73,,10621.0,#nickfolk-NFL-FA-6,,5365.0,nfl,[],Notre Dame (CA),['K'],Folk,00-0025565,Questionable,621.0,nickfolk,,225,nick,b37c621e-1125-4c35-bea0-fcabb1527060,folk,K,18.0,40.0,1984-11-05,Nick,213781.0,,1113708834569875457,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Amari Henderson,,36.0,True,,,,,MIN,,7294,Active,,,Wake Forest,33128.0,,,22290.0,,,73,,3919541.0,#amarihenderson-NFL-MIN-36,,14955.0,nfl,[],Mallard Creek (NC),['DB'],Henderson,,,1971.0,amarihenderson,,180,amari,6a43da23-5843-4490-8927-bd6196fe2576,henderson,CB,2.0,24.0,1997-09-08,Amari,,,1116853363728711680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Alan Cross,1547663432389.0,45.0,False,,,,,,,3595,Inactive,,,Memphis,29571.0,,,18376.0,,,73,,2586700.0,#alancross-NFL-FA-45,,11406.0,nfl,[],Millington (TN),['RB'],Cross,00-0032745,,9999999.0,alancross,,235,alan,cc1df018-baa8-4344-b13c-cd5ef1a52d26,cross,FB,6.0,28.0,1993-07-02,Alan,614284.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Jerome Lane,,6.0,True,,,,,,,4328,Active,,,Akron,30528.0,,,19181.0,,,75,,3052561.0,#jeromelane-NFL-FA-6,,11686.0,nfl,[],Firestone (OH),['WR'],Lane,,,9999999.0,jeromelane,,220,jerome,9cab6a71-0d75-4206-81b3-c808f1889bea,lane,WR,5.0,26.0,1995-03-09,Jerome,743835.0,,1116852952242323456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,La'Darius Hamilton,1692456302934.0,60.0,True,,,,,,,6962,Active,,,North Texas,33104.0,,,21904.0,,924524.0,74,,4039075.0,#ladariushamilton-NFL-FA-60,,14723.0,nfl,[],Corrigan-Camden (TX),"['DL', 'LB']",Hamilton,,,9999999.0,ladariushamilton,,261,ladarius,ef978985-2123-411b-85bd-c59c04618dbd,hamilton,LB,3.0,25.0,1998-01-18,La'Darius,,,1116853317872386048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3701.0,Andrew Whitworth,1653152412701.0,77.0,True,,,,,LAR,,202,Active,,,LSU,7804.0,,,5099.0,,158525.0,79,,9641.0,#andrewwhitworth-NFL-LAR-77,,5005.0,nfl,[],West Monroe (LA),"['OL', 'OT']",Whitworth,00-0024270,,9999999.0,andrewwhitworth,,330,andrew,f1ce3e7d-6afc-4db4-94f0-475bd63507b3,whitworth,OL,16.0,40.0,1981-12-12,Andrew,,,1116852775276249088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6475.0,Julio Jones,1743925218895.0,80.0,True,,,,,,,947,Active,,,Alabama,24793.0,,DBA41984F40B,13291.0,,456614.0,75,,13982.0,#juliojones-NFL-FA-80,,7242.0,nfl,[],Foley (AL),['WR'],Jones,00-0027944,,418.0,juliojones,,220,julio,0b3217b9-ba37-4222-95cb-a7a222441e8b,jones,WR,13.0,35.0,1989-02-08,Julio,456614.0,,1116853555177717760,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9408.0,Bishop Sankey,1521258601992.0,43.0,False,,,,,,,1937,Inactive,,,Washington,27582.0,,,16178.0,,,"5'10""",,16794.0,#bishopsankey-NFL-FA-43,,9518.0,nfl,[],Gonzaga Prep (WA),['RB'],Sankey,,,9999999.0,bishopsankey,,209,bishop,925f7be0-e73f-4fc7-b3d8-552224d847a7,sankey,RB,6.0,28.0,1992-09-15,Bishop,608017.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Parnell Motley,1603749638997.0,48.0,True,,,,,,,7449,Active,,,Oklahoma,33293.0,,,22427.0,,923080.0,72,,4037647.0,#parnellmotley-NFL-FA-48,,14599.0,nfl,[],H.D. Woodson (DC),['DB'],Motley,,,9999999.0,parnellmotley,,180,parnell,eaacee31-0a3c-4f9d-be85-86490ae16f6b,motley,CB,2.0,24.0,1997-10-28,Parnell,,,1116853390362542080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Dayon Pratt,,0.0,True,,,,,,,4615,Active,,,East Carolina,30805.0,,,19506.0,,,76,,2971997.0,#dayonpratt-NFL-FA-0,,12311.0,nfl,[],Calvin Coolidge (DC),['LB'],Pratt,,,9999999.0,dayonpratt,,237,dayon,01ab00bb-69d1-48ea-a511-4281ca872b46,pratt,OLB,5.0,28.0,1993-04-23,Dayon,,,1116852994944532480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Norman Price,1567109142270.0,63.0,True,,,,,,,3796,Inactive,,,Southern Mississippi,29773.0,,,18610.0,,,76,,3123982.0,#normanprice-NFL-FA-63,,11556.0,nfl,[],Vicksburg (MS),['OL'],Price,00-0032723,,9999999.0,normanprice,,311,norman,66a432fc-ee15-4f63-a37b-207c1b5e7c31,price,OT,6.0,27.0,1994-08-25,Norman,,,1116852907887558656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9418.0,Tom Savage,1567290010680.0,3.0,False,,,,,,,1957,Inactive,,,Pittsburgh,27663.0,,,16211.0,,,76,,16943.0,#tomsavage-NFL-FA-3,,9701.0,nfl,[],Cardinal O'Hara (PA),['QB'],Savage,00-0031064,,9999999.0,tomsavage,,230,tom,ba2e7ff8-ed39-4fd1-85e3-d263a946a212,savage,QB,8.0,31.0,1990-04-26,Tom,511883.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Quayshawne Buckley,,0.0,True,,,,,,,2872,Active,,,Idaho,,,,17340.0,,,75,,2468651.0,#quayshawnebuckley-NFL-FA-0,,,nfl,[],Colony,['DL'],Buckley,,,9999999.0,quayshawnebuckley,,305,quayshawne,2f374117-253c-4a29-bd04-343fa578f8e0,buckley,DT,10.0,33.0,1991-08-25,Quayshawne,,,1202954213122899968,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Tre Brown,1748637309863.0,22.0,True,,,NB,,SF,,7707,Active,,1.0,Oklahoma,,,6C21372CF52B,,,1062002.0,70,,,#trebrown-NFL-SF-22,,15477.0,nfl,[],Union (OK),['DB'],Brown,,,9999999.0,trebrown,,185,tre,0589b224-bfc7-47a5-b89d-ff58ef2dcf21,brown,CB,4.0,27.0,1997-09-24,Tre,,,1113708719914381312,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Reggie White,1588717502922.0,13.0,True,,,,,,,6261,Active,,,"Monmouth, N.J.",32244.0,,,21196.0,,,74,,3121225.0,#reggiewhite-NFL-FA-13,,13926.0,nfl,[],Milford Mill,['WR'],White, 00-0035019,,9999999.0,reggiewhite,,210,reggie,adcd3d89-a2f8-4bd1-adfe-8e47bf42ea4d,white,WR,3.0,25.0,1996-03-10,Reggie,830113.0,,1116853223659929600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
